,0
422,292.73364
423,296.2979
424,293.11972
425,224.95142
426,133.02777
427,64.23923
428,39.225365
429,33.95152
430,37.07772
431,29.44984
432,59.09396
433,119.66579
434,365.12875
435,396.77164
436,394.28748
437,338.83975
438,343.75613
439,325.34314
440,321.39423
441,282.98965
442,295.0328
443,254.46802
444,185.03897
445,264.47562
446,335.40652
447,310.2434
448,304.91696
449,247.22171
450,103.451416
451,77.55926
452,70.262405
453,39.990463
454,34.332508
455,37.920513
456,56.558414
457,128.66301
458,356.47824
459,394.17645
460,392.89465
461,382.87543
462,359.4374
463,327.6418
464,306.70947
465,237.60162
466,272.2441
467,211.60353
468,267.739
469,148.80937
470,262.62167
471,297.3024
472,251.33873
473,252.48604
474,199.23024
475,125.2871
476,57.227562
477,40.12464
478,30.38349
479,35.069656
480,46.329586
481,93.40147
482,137.25394
483,183.08696
484,241.75894
485,224.45828
486,227.75731
487,159.10638
488,186.49239
489,183.08298
490,157.388
491,175.45544
492,162.02164
493,171.65964
494,193.00653
495,191.97603
496,128.53418
497,93.4274
498,48.745777
499,46.329586
500,87.87311
501,21.719097
502,20.850067
503,30.200607
504,24.225246
505,37.61769
506,58.551346
507,80.08382
508,94.14874
509,105.393906
510,91.441956
511,78.15652
512,74.65324
513,79.617256
514,92.76517
515,83.00163
516,86.39339
517,96.391396
518,76.12966
519,79.08855
520,62.416893
521,58.56303
522,70.224365
523,53.208603
524,48.52237
525,61.877716
526,94.11438
527,111.25056
528,172.32271
529,249.85257
530,364.80832
531,241.48924
532,206.43094
533,169.52841
534,197.298
535,196.61809
536,191.6858
537,187.16383
538,177.6592
539,166.75914
540,183.17664
541,195.253
542,192.5113
543,216.4984
544,172.74062
545,143.44131
546,153.12642
547,160.28436
548,162.74101
549,164.2205
550,177.8278
551,179.56595
552,190.6182
553,233.0083
554,379.1272
555,238.11145
556,211.74089
557,239.35571
558,226.4524
559,215.32571
560,211.67339
561,215.80865
562,189.42113
563,199.79356
564,202.1726
565,205.29756
566,217.87819
567,219.55933
568,190.44084
569,168.71771
570,174.99507
571,166.24792
572,179.71065
573,182.62103
574,183.27083
575,183.91774
576,190.84796
577,225.87387
578,377.98566
579,244.75912
580,247.53377
581,214.9754
582,199.35468
583,212.69588
584,201.9947
585,215.20776
586,211.41437
587,194.24133
588,194.96104
589,220.26642
590,224.90483
591,226.29199
592,200.02962
593,166.0114
594,169.19604
595,169.24142
596,183.79263
597,177.31013
598,183.34114
599,187.2776
600,191.34717
601,229.48463
602,370.49838
603,279.65173
604,227.37955
605,240.85986
606,223.56157
607,204.6634
608,198.95023
609,213.04187
610,190.45012
611,165.34016
612,225.19878
613,244.11568
614,210.75644
615,228.56375
616,200.35825
617,148.25966
618,182.18526
619,176.09111
620,175.12585
621,73.91095
622,49.258434
623,48.863197
624,46.47259
625,80.12289
626,330.945
627,225.87245
628,171.68324
629,152.59569
630,116.43853
631,94.877686
632,82.46266
633,124.65905
634,104.566986
635,112.83804
636,84.27261
637,178.8183
638,113.51772
639,132.60439
640,114.463524
641,85.953125
642,76.550316
643,38.924026
644,21.043243
645,25.965508
646,26.357317
647,20.058691
648,33.753746
649,47.9439
650,81.15977
651,118.89891
652,138.84937
653,151.6976
654,129.43744
655,104.479385
656,121.63536
657,101.479614
658,104.029465
659,113.01525
660,118.77733
661,114.21363
662,98.58688
663,113.69714
664,65.34232
665,50.130077
666,58.5109
667,50.12014
668,21.777578
669,29.576454
670,23.282682
671,23.401644
672,45.451523
673,34.363247
674,57.396465
675,63.367565
676,82.85994
677,85.95782
678,60.963898
679,70.6514
680,65.426765
681,70.5962
682,75.81963
683,88.26669
684,76.06217
685,94.348076
686,93.88758
687,62.343643
688,66.86164
689,64.191734
690,53.320698
691,64.003334
692,85.51187
693,59.613533
694,58.096066
695,75.95342
696,49.941128
697,70.598885
698,166.79759
699,309.36627
700,309.4668
701,290.83157
702,277.6426
703,262.29733
704,165.84308
705,234.9452
706,274.33636
707,229.90004
708,181.32031
709,132.21544
710,293.41483
711,279.41406
712,287.83862
713,272.27365
714,184.1969
715,106.80581
716,53.946854
717,84.405525
718,59.032845
719,58.60595
720,72.18447
721,105.08799
722,187.10738
723,358.10062
724,363.06488
725,359.16156
726,323.79318
727,324.741
728,311.6619
729,283.2342
730,262.90247
731,247.27103
732,286.26978
733,284.2372
734,341.7913
735,321.39172
736,278.61197
737,191.15746
738,145.79305
739,114.67077
740,94.159294
741,87.0914
742,64.03478
743,48.3975
744,66.84265
745,102.841125
746,190.91777
747,372.83878
748,388.13632
749,365.05304
750,347.98486
751,310.34454
752,302.83334
753,299.85165
754,274.04944
755,282.7504
756,298.94025
757,252.79393
758,336.52246
759,326.23605
760,290.41098
761,230.05038
762,148.54285
763,99.95004
764,86.754845
765,80.99042
766,66.81522
767,59.53074
768,62.922897
769,101.45646
770,170.58008
771,365.98203
772,359.0371
773,351.82617
774,351.35095
775,323.09927
776,285.836
777,289.09195
778,287.82077
779,259.41904
780,289.22382
781,316.94067
782,337.75436
783,319.34384
784,297.63458
785,203.73378
786,161.72905
787,109.63899
788,39.183502
789,37.07902
790,28.976702
791,28.6204
792,44.74204
793,100.98505
794,171.33722
795,349.848
796,374.07855
797,348.90698
798,319.32727
799,288.4874
800,297.87344
801,278.0241
802,296.29782
803,292.4447
804,274.84174
805,252.42305
806,294.62662
807,245.79927
808,240.02634
809,230.9838
810,171.12598
811,104.336754
812,60.95909
813,60.294174
814,32.200523
815,29.359406
816,34.592678
817,106.25444
818,136.23618
819,204.02939
820,236.29697
821,265.7742
822,223.44086
823,228.78491
824,184.79697
825,197.23007
826,199.89922
827,169.19708
828,181.50203
829,202.70644
830,183.97658
831,182.60533
832,114.27072
833,99.77361
834,57.769547
835,49.40131
836,50.78571
837,20.895544
838,22.969414
839,33.657333
840,50.172157
841,34.450005
842,56.428757
843,84.646576
844,92.82383
845,109.11071
846,97.32331
847,78.4939
848,84.31591
849,81.74029
850,90.76484
851,116.53663
852,102.12798
853,75.9564
854,106.823235
855,70.621864
856,55.94745
857,57.42688
858,65.77581
859,30.226473
860,28.691452
861,39.45968
862,36.901867
863,22.204273
864,72.10265
865,127.07386
866,370.88937
867,369.64764
868,347.2017
869,257.87106
870,243.259
871,201.2282
872,326.77493
873,310.22705
874,226.21065
875,224.96658
876,236.85304
877,394.36755
878,302.75696
879,280.4282
880,291.46973
881,209.00392
882,141.16093
883,73.85589
884,39.616703
885,32.079586
886,23.551489
887,31.837315
888,52.931896
889,151.87549
890,373.3818
891,409.91815
892,405.20844
893,381.4187
894,358.02255
895,306.30698
896,301.61542
897,286.38336
898,312.3306
899,303.15372
900,286.00366
901,327.57477
902,323.58862
903,334.61096
904,292.48993
905,232.60384
906,130.35295
907,85.50035
908,64.50577
909,34.684452
910,27.377705
911,34.911194
912,54.53386
913,120.713135
914,373.44223
915,406.70288
916,385.1746
917,376.64322
918,351.8126
919,330.00275
920,320.34653
921,294.2952
922,315.70316
923,311.74692
924,268.4296
925,310.03024
926,351.82617
927,326.32193
928,265.19205
929,210.0209
930,121.05712
931,82.8199
932,55.480656
933,42.64271
934,34.411087
935,40.75121
936,54.929443
937,113.96918
938,373.31302
939,384.2015
940,392.7005
941,385.23544
942,352.56122
943,324.26505
944,310.0518
945,307.2863
946,297.9383
947,286.80905
948,282.05255
949,287.45926
950,311.17188
951,329.99496
952,252.6661
953,214.05055
954,132.66937
955,92.92817
956,78.18221
957,50.270023
958,34.134945
959,33.725964
960,51.819798
961,129.99687
962,375.1963
963,409.93008
964,381.26138
965,340.8008
966,354.9423
967,344.50903
968,327.72952
969,316.01474
970,302.69424
971,218.86172
972,228.14308
973,296.0239
974,289.27295
975,299.29147
976,273.51773
977,238.02483
978,121.85681
979,110.74979
980,79.67691
981,44.504143
982,30.72315
983,33.834442
984,47.04669
985,97.83193
986,129.76694
987,192.13358
988,194.87822
989,207.77716
990,235.76897
991,187.52106
992,190.47182
993,171.24998
994,180.56142
995,170.88551
996,128.21552
997,173.48988
998,187.78635
999,159.89127
1000,126.7325
1001,84.7951
1002,76.23318
1003,51.876854
1004,48.955452
1005,28.461323
1006,24.981327
1007,31.607357
1008,23.29085
1009,43.41761
1010,63.248806
1011,76.89909
1012,89.46814
1013,112.76936
1014,65.875015
1015,83.94592
1016,83.429375
1017,82.38053
1018,79.85378
1019,83.50748
1020,54.758244
1021,102.50187
1022,84.636826
1023,76.32277
1024,63.954304
1025,70.45827
1026,43.305637
1027,52.48437
1028,39.401543
1029,31.427597
1030,30.686176
1031,31.883106
1032,57.731163
1033,135.05402
1034,349.6875
1035,344.91165
1036,275.28888
1037,311.1302
1038,267.5438
1039,302.5265
1040,280.68332
1041,275.44226
1042,282.68555
1043,294.47748
1044,271.1786
1045,300.51718
1046,306.3962
1047,304.69937
1048,225.37398
1049,120.97044
1050,73.72383
1051,35.720085
1052,60.87536
1053,38.77876
1054,34.514
1055,32.361004
1056,61.623913
1057,118.30079
1058,345.58862
1059,411.7772
1060,373.63394
1061,361.7512
1062,289.4211
1063,318.12015
1064,318.6029
1065,324.55826
1066,272.0193
1067,269.61966
1068,280.32962
1069,266.64227
1070,306.91525
1071,293.75443
1072,209.82634
1073,170.11108
1074,114.85288
1075,88.19208
1076,48.481842
1077,19.13412
1078,27.384514
1079,35.061882
1080,49.919464
1081,116.25515
1082,360.15427
1083,347.32526
1084,364.37656
1085,325.98315
1086,313.24338
1087,302.7454
1088,264.67578
1089,281.09982
1090,325.80597
1091,290.2426
1092,301.76315
1093,319.79514
1094,335.94083
1095,327.51483
1096,299.6055
1097,203.88893
1098,132.04929
1099,81.5931
1100,40.91605
1101,45.615887
1102,38.290634
1103,33.99546
1104,55.815567
1105,118.797
1106,359.90936
1107,387.17874
1108,363.06607
1109,359.25528
1110,307.87665
1111,326.30246
1112,343.52707
1113,313.69537
1114,290.83545
1115,264.26755
1116,298.01807
1117,324.78613
1118,350.13483
1119,305.09515
1120,291.37634
1121,208.969
1122,154.27856
1123,99.95448
1124,73.36975
1125,48.005226
1126,30.785374
1127,35.604084
1128,60.158714
1129,124.02031
1130,364.0168
1131,372.49048
1132,375.8326
1133,395.97577
1134,370.23877
1135,324.24014
1136,324.4895
1137,260.3509
1138,263.44412
1139,281.1641
1140,270.6313
1141,235.22969
1142,270.53876
1143,256.1929
1144,235.31564
1145,199.01564
1146,166.17038
1147,123.31186
1148,132.08687
1149,57.27257
1150,42.027878
1151,30.700626
1152,46.87532
1153,93.03063
1154,145.0119
1155,172.02573
1156,225.44737
1157,258.6707
1158,266.12997
1159,194.78543
1160,197.67374
1161,209.47292
1162,184.8435
1163,171.9536
1164,178.79877
1165,180.95125
1166,187.40343
1167,180.61188
1168,145.8907
1169,110.72796
1170,76.36798
1171,78.1772
1172,61.682003
1173,25.967337
1174,32.61205
1175,54.61792
1176,84.61292
1177,117.80727
1178,133.88892
1179,151.04152
1180,88.439445
1181,117.82214
1182,75.11293
1183,90.853264
1184,85.14627
1185,97.54312
1186,88.11065
1187,87.66841
1188,99.902756
1189,105.92162
1190,98.329384
1191,93.74402
1192,70.98472
1193,58.795017
1194,75.51856
1195,74.10555
1196,36.86543
1197,44.552452
1198,41.694805
1199,44.86467
1200,50.64887
1201,104.821205
1202,330.2454
1203,333.0609
1204,262.08118
1205,237.97588
1206,281.2744
1207,232.20093
1208,227.94218
1209,223.2516
1210,230.0689
1211,174.53815
1212,247.6719
1213,265.4965
1214,230.4777
1215,197.29533
1216,222.1083
1217,207.78946
1218,155.92511
1219,107.65498
1220,93.365005
1221,49.782433
1222,35.550514
1223,38.04069
1224,62.60325
1225,114.68686
1226,368.01172
1227,380.4345
1228,243.60904
1229,273.08014
1230,315.04214
1231,276.9516
1232,230.97202
1233,231.87799
1234,221.95064
1235,227.09923
1236,223.46913
1237,236.25912
1238,271.54108
1239,282.56506
1240,262.0451
1241,205.6064
1242,161.00313
1243,102.692505
1244,69.73664
1245,40.05494
1246,37.28689
1247,34.073364
1248,57.677635
1249,111.150925
1250,318.36075
1251,367.87308
1252,304.61285
1253,293.77774
1254,250.89198
1255,254.69597
1256,233.55852
1257,262.26575
1258,238.13362
1259,158.58215
1260,259.31564
1261,295.66824
1262,310.58606
1263,313.56418
1264,294.1775
1265,230.99867
1266,155.59204
1267,83.42997
1268,67.89424
1269,52.53455
1270,31.333187
1271,37.73532
1272,65.90154
1273,132.2575
1274,360.81854
1275,371.28723
1276,349.96317
1277,312.52985
1278,341.4104
1279,311.23795
1280,293.23172
1281,257.40515
1282,266.08194
1283,262.3381
1284,290.81332
1285,287.58203
1286,298.52954
1287,301.68195
1288,257.6769
1289,215.91423
1290,132.60521
1291,89.38904
1292,81.41993
1293,43.89066
1294,41.81913
1295,34.384514
1296,64.691864
1297,121.96981
1298,368.01312
1299,405.2796
1300,351.00436
1301,283.20508
1302,316.95438
1303,297.02005
1304,251.42297
1305,276.04782
1306,300.387
1307,251.07158
1308,251.08621
1309,236.89308
1310,282.4578
1311,260.09738
1312,260.42862
1313,223.22835
1314,203.59056
1315,150.74059
1316,83.72261
1317,59.27872
1318,37.98537
1319,41.122845
1320,42.63667
1321,100.88579
1322,121.54713
1323,171.00002
1324,229.6492
1325,256.12753
1326,218.5068
1327,214.8065
1328,219.11533
1329,231.94275
1330,176.9027
1331,199.14325
1332,191.60698
1333,194.7141
1334,178.4694
1335,198.14104
1336,133.71169
1337,123.48069
1338,77.879395
1339,64.96227
1340,30.88618
1341,47.57385
1342,49.320316
1343,40.501198
1344,47.32045
1345,52.594707
1346,71.96281
1347,68.96018
1348,120.88097
1349,111.00053
1350,87.4708
1351,83.12794
1352,99.59025
1353,76.932625
1354,99.40141
1355,90.56388
1356,127.48684
1357,115.10626
1358,103.57248
1359,94.22623
1360,68.811966
1361,73.716385
1362,76.9965
1363,65.220245
1364,49.007565
1365,30.804766
1366,25.066648
1367,24.992598
1368,61.825813
1369,135.61623
1370,361.746
1371,322.16315
1372,312.3905
1373,259.5865
1374,274.01938
1375,212.2549
1376,233.57805
1377,256.9031
1378,233.59282
1379,262.86438
1380,267.13956
1381,304.2366
1382,283.22308
1383,295.45404
1384,294.84485
1385,233.21294
1386,153.99785
1387,105.385994
1388,65.623146
1389,52.03005
1390,31.723553
1391,40.18324
1392,66.20378
1393,144.52368
1394,355.4629
1395,347.21976
1396,367.75696
1397,351.324
1398,316.00122
1399,310.9676
1400,294.6202
1401,271.47504
1402,306.42642
1403,280.5687
1404,299.79825
1405,316.72028
1406,345.4884
1407,322.4522
1408,270.92307
1409,234.53372
1410,141.75633
1411,114.047585
1412,65.01716
1413,46.393215
1414,38.04452
1415,40.648037
1416,49.138447
1417,131.29794
1418,329.03433
1419,371.99454
1420,355.96002
1421,332.3361
1422,344.88843
1423,280.7388
1424,278.69336
1425,248.48491
1426,87.38044
1427,226.73878
1428,291.07224
1429,320.1781
1430,313.62018
1431,317.65094
1432,296.60294
1433,221.35931
1434,152.56142
1435,100.46515
1436,67.02698
1437,46.582695
1438,31.085476
1439,34.047623
1440,56.859272
1441,123.79614
1442,325.56174
1443,363.16425
1444,347.56693
1445,332.99756
1446,321.13885
1447,320.972
1448,225.55833
1449,251.37027
1450,285.28952
1451,228.49318
1452,256.51715
1453,293.43958
1454,312.7526
1455,310.06308
1456,257.90594
1457,250.28333
1458,165.58772
1459,113.63308
1460,82.16841
1461,51.225838
1462,41.779064
1463,39.90271
1464,63.43929
1465,128.13882
1466,366.33728
1467,338.1876
1468,326.51062
1469,220.15657
1470,305.56467
1471,306.78088
1472,283.57492
1473,223.56262
1474,287.43732
1475,249.1951
1476,254.34152
1477,305.38687
1478,281.2506
1479,284.8832
1480,308.98715
1481,236.04388
1482,181.73978
1483,143.95514
1484,103.73581
1485,64.01927
1486,37.4549
1487,40.712578
1488,46.85337
1489,94.67021
1490,105.65138
1491,181.54669
1492,196.76619
1493,246.08348
1494,242.56868
1495,186.03705
1496,226.96703
1497,191.82135
1498,206.1092
1499,175.78815
1500,185.58794
1501,186.25412
1502,190.18976
1503,160.0158
1504,138.16447
1505,98.98942
1506,80.776344
1507,62.4822
1508,46.201515
1509,31.289799
1510,20.494522
1511,20.327583
1512,24.25428
1513,40.237957
1514,56.809246
1515,73.94812
1516,111.800255
1517,114.86899
1518,84.40664
1519,87.55114
1520,87.25111
1521,104.57422
1522,95.07644
1523,102.14443
1524,108.94704
1525,106.565544
1526,95.59249
1527,90.58157
1528,85.52726
1529,80.82316
1530,72.69323
1531,50.846794
1532,50.861645
1533,33.650257
1534,24.892672
1535,31.765331
1536,74.30226
1537,145.27571
1538,375.53177
1539,366.4814
1540,206.23946
1541,263.0612
1542,256.14468
1543,175.40244
1544,91.46345
1545,100.32396
1546,178.86276
1547,243.40926
1548,291.72354
1549,274.04428
1550,293.0832
1551,310.73065
1552,282.07422
1553,230.32335
1554,164.40034
1555,114.35798
1556,45.75401
1557,43.331944
1558,36.478664
1559,37.269928
1560,66.00341
1561,156.56071
1562,368.5317
1563,418.04425
1564,320.84027
1565,239.43243
1566,158.43727
1567,227.02231
1568,279.43665
1569,288.63556
1570,256.9567
1571,270.152
1572,285.07645
1573,292.55908
1574,311.53564
1575,325.2945
1576,289.45114
1577,253.10071
1578,137.58813
1579,94.736664
1580,102.68684
1581,49.868137
1582,30.692793
1583,33.180767
1584,62.562435
1585,125.01687
1586,364.73944
1587,376.04675
1588,287.98578
1589,302.0243
1590,333.45752
1591,269.1191
1592,257.154
1593,201.75583
1594,263.3823
1595,283.70978
1596,259.4872
1597,279.47296
1598,300.0292
1599,288.08743
1600,278.8268
1601,238.15688
1602,147.38652
1603,119.15838
1604,106.57962
1605,55.945282
1606,41.27444
1607,34.262985
1608,50.599358
1609,115.452805
1610,333.87274
1611,377.83905
1612,344.49023
1613,282.91852
1614,335.57578
1615,292.87393
1616,292.30975
1617,269.10785
1618,274.81204
1619,269.5001
1620,257.5473
1621,259.92136
1622,290.4918
1623,256.01727
1624,286.30566
1625,272.26675
1626,210.19008
1627,138.07108
1628,77.71278
1629,28.87262
1630,34.36648
1631,42.42528
1632,68.92661
1633,143.64491
1634,321.89932
1635,383.19232
1636,372.38785
1637,384.96802
1638,304.6478
1639,247.57326
1640,224.54907
1641,293.47833
1642,243.63763
1643,216.7226
1644,235.37225
1645,171.86111
1646,142.74219
1647,214.84558
1648,276.93207
1649,283.5375
1650,164.46658
1651,103.752396
1652,84.786766
1653,62.252327
1654,38.642483
1655,37.213882
1656,40.861782
1657,97.30458
1658,125.51181
1659,159.96681
1660,215.42314
1661,218.81502
1662,163.60349
1663,183.23761
1664,159.78137
1665,166.26462
1666,142.94647
1667,82.67559
1668,109.762886
1669,109.75255
1670,138.34338
1671,154.32323
1672,136.3661
1673,99.169716
1674,80.7111
1675,70.02953
1676,52.617687
1677,31.6798
1678,18.256166
1679,23.06907
1680,32.185764
1681,42.401436
1682,68.2908
1683,82.86006
1684,80.00157
1685,109.35415
1686,93.81508
1687,94.13336
1688,91.57493
1689,87.20041
1690,112.71574
1691,114.75969
1692,108.21227
1693,113.95981
1694,106.769325
1695,96.213
1696,86.758286
1697,84.05384
1698,58.927338
1699,69.83218
1700,39.30245
1701,28.50811
1702,28.372534
1703,34.585266
1704,64.257515
1705,154.8111
1706,364.95
1707,281.77234
1708,330.9558
1709,236.56186
1710,127.24556
1711,248.99512
1712,241.2618
1713,268.70657
1714,267.0471
1715,237.88472
1716,225.57297
1717,277.6464
1718,303.32343
1719,242.33801
1720,174.14761
1721,138.1274
1722,94.41246
1723,64.25082
1724,40.811134
1725,39.788486
1726,25.150381
1727,39.893143
1728,62.55173
1729,132.81616
1730,349.20166
1731,288.84854
1732,357.48004
1733,264.0295
1734,329.52188
1735,298.48593
1736,250.61198
1737,252.88025
1738,258.7116
1739,265.56863
1740,269.24622
1741,312.502
1742,315.43506
1743,275.4456
1744,220.45921
1745,159.39772
1746,99.70474
1747,86.72912
1748,55.360706
1749,34.05781
1750,33.687843
1751,45.80773
1752,54.18541
1753,123.34569
1754,348.68298
1755,344.50565
1756,344.63388
1757,281.94482
1758,297.65933
1759,295.42703
1760,259.8379
1761,264.2341
1762,276.86218
1763,278.4007
1764,285.04697
1765,282.53635
1766,322.5459
1767,307.62512
1768,210.81602
1769,159.54504
1770,111.76216
1771,101.12369
1772,93.24976
1773,53.054276
1774,32.340885
1775,35.860134
1776,57.710327
1777,137.79364
1778,343.40057
1779,365.91492
1780,328.79556
1781,325.59186
1782,344.37213
1783,338.59982
1784,312.0472
1785,333.22876
1786,295.153
1787,261.61603
1788,258.5695
1789,290.31183
1790,267.4994
1791,310.02084
1792,326.7863
1793,234.75146
1794,125.0374
1795,97.148476
1796,38.756847
1797,50.499905
1798,35.849026
1799,31.566774
1800,59.65469
1801,121.602516
1802,359.93176
1803,361.90692
1804,359.1622
1805,343.83704
1806,308.76782
1807,274.02747
1808,325.05865
1809,285.0552
1810,245.5033
1811,273.22562
1812,264.1837
1813,273.40598
1814,310.7404
1815,332.0381
1816,285.7454
1817,206.88028
1818,170.89552
1819,127.29834
1820,75.26026
1821,61.861244
1822,36.72344
1823,40.56514
1824,46.521774
1825,95.64754
1826,133.7786
1827,207.31212
1828,263.4876
1829,223.93228
1830,265.9561
1831,228.72641
1832,203.28082
1833,208.879
1834,217.4975
1835,210.03056
1836,236.9803
1837,212.88821
1838,216.70206
1839,200.05539
1840,126.17631
1841,109.20714
1842,74.79611
1843,67.76989
1844,72.1374
1845,27.509892
1846,44.25519
1847,64.68248
1848,28.275023
1849,45.48839
1850,80.1342
1851,82.679245
1852,97.69235
1853,123.23029
1854,97.60456
1855,104.337944
1856,99.28886
1857,111.7879
1858,104.80515
1859,109.189575
1860,115.23029
1861,103.20524
1862,67.16015
1863,89.498566
1864,75.29138
1865,66.172295
1866,82.876114
1867,64.13083
1868,30.526297
1869,50.863197
1870,34.36603
1871,13.568496
1872,59.813976
1873,116.09447
1874,286.89523
1875,331.31726
1876,336.54605
