,0
2773,252.10582
2774,261.91986
2775,254.36314
2776,226.0243
2777,188.07364
2778,151.88763
2779,121.95743
2780,88.390274
2781,59.93267
2782,40.01641
2783,36.768204
2784,47.542053
2785,101.29086
2786,282.3716
2787,352.63132
2788,330.75742
2789,282.81952
2790,283.64
2791,247.99533
2792,258.72214
2793,243.23367
2794,217.01483
2795,217.57167
2796,244.78253
2797,277.45166
2798,287.74796
2799,270.62747
2800,242.13853
2801,210.99155
2802,169.7841
2803,117.362175
2804,76.983246
2805,57.16216
2806,34.300133
2807,31.272089
2808,48.60576
2809,126.53805
2810,306.17413
2811,373.1262
2812,341.8842
2813,291.18265
2814,266.17834
2815,252.0102
2816,258.40796
2817,243.63104
2818,258.3635
2819,247.50897
2820,256.06912
2821,277.90073
2822,267.41757
2823,256.06952
2824,259.9488
2825,212.55933
2826,204.18336
2827,164.20093
2828,108.294334
2829,67.29662
2830,42.46022
2831,37.121334
2832,57.127754
2833,105.5321
2834,271.85895
2835,225.5785
2836,237.60904
2837,228.31064
2838,237.96915
2839,208.85362
2840,211.32195
2841,228.88489
2842,194.58083
2843,235.49814
2844,222.28487
2845,221.35423
2846,220.9794
2847,226.82706
2848,199.20097
2849,141.44362
2850,90.72792
2851,59.411385
2852,42.036167
2853,34.90254
2854,28.306461
2855,30.052198
2856,43.72141
2857,78.66202
2858,142.58813
2859,101.49745
2860,125.747116
2861,133.8795
2862,101.00025
2863,115.99605
2864,112.582214
2865,115.363434
2866,124.623856
2867,115.958466
2868,137.39467
2869,166.25143
2870,146.37402
2871,119.13054
2872,89.10634
2873,71.08583
2874,71.78863
2875,64.46203
2876,92.28737
2877,42.902058
2878,25.023014
2879,30.120441
2880,42.535656
2881,110.97587
2882,254.62375
2883,387.61536
2884,262.7325
2885,260.4607
2886,274.63547
2887,246.99467
2888,265.96143
2889,248.10727
2890,263.18652
2891,236.15593
2892,255.50108
2893,254.81564
2894,285.56952
2895,254.6922
2896,228.71805
2897,220.64572
2898,160.66286
2899,108.37799
2900,52.69378
2901,47.364643
2902,37.607452
2903,35.841393
2904,55.231125
2905,127.52845
2906,345.99835
2907,329.62946
2908,346.31912
2909,283.22592
2910,263.49966
2911,271.32718
2912,249.63318
2913,271.40656
2914,250.17316
2915,266.07443
2916,277.5473
2917,270.2586
2918,285.47852
2919,282.55887
2920,261.11627
2921,210.43698
2922,167.71573
2923,110.70688
2924,81.50104
2925,59.307903
2926,36.129673
2927,32.519688
2928,59.622116
2929,128.02995
2930,304.29172
2931,386.32733
2932,323.492
2933,278.46805
2934,283.6937
2935,248.8215
2936,258.19443
2937,275.28326
2938,252.48878
2939,214.55745
2940,211.9156
2941,264.3766
2942,260.47913
2943,257.84283
2944,237.00151
2945,199.0259
2946,162.07837
2947,116.90686
2948,75.90542
2949,50.818947
2950,31.044395
2951,39.088993
2952,66.61484
2953,129.9237
2954,368.43555
2955,373.27655
2956,278.88672
2957,267.03613
2958,238.28267
2959,246.18565
2960,252.46085
2961,225.13863
2962,213.52806
2963,212.04327
2964,249.13515
2965,213.60431
2966,247.04956
2967,274.3313
2968,248.15732
2969,184.1754
2970,142.57385
2971,98.58272
2972,70.85771
2973,46.810394
2974,40.38432
2975,30.719276
2976,65.589264
2977,135.79364
2978,367.77686
2979,363.0053
2980,293.31747
2981,247.33578
2982,305.96677
2983,270.911
2984,232.34468
2985,214.11983
2986,185.73286
2987,206.68967
2988,179.0146
2989,223.33282
2990,260.55716
2991,263.343
2992,231.60426
2993,233.47098
2994,183.06569
2995,137.80888
2996,91.5993
2997,53.98175
2998,35.629845
2999,47.454308
3000,56.274334
3001,83.019775
3002,200.99368
3003,179.1872
3004,219.6394
3005,251.39949
3006,195.34358
3007,171.37018
3008,204.50925
3009,178.40002
3010,242.77753
3011,188.6553
3012,201.3941
3013,216.30223
3014,189.57448
3015,166.18233
3016,143.41228
3017,118.00431
3018,77.37536
3019,62.949238
3020,48.272594
3021,36.459835
3022,30.858318
3023,25.447441
3024,32.31274
3025,50.124958
3026,85.99231
3027,98.46023
3028,95.78382
3029,108.037636
3030,91.084145
3031,98.835594
3032,98.1398
3033,135.7433
3034,110.12421
3035,121.56387
3036,123.701324
3037,117.854614
3038,90.53181
3039,95.34552
3040,84.78617
3041,92.260284
3042,73.5296
3043,79.28785
3044,50.903103
3045,42.30871
3046,26.706264
3047,30.333961
3048,55.316986
3049,147.91763
3050,404.04208
3051,351.99643
3052,278.56253
3053,266.68515
3054,274.7582
3055,260.04294
3056,238.02019
3057,229.84933
3058,203.14122
3059,206.43495
3060,213.06305
3061,242.9535
3062,283.0668
3063,217.14616
3064,235.45543
3065,200.191
3066,162.90605
3067,97.16112
3068,79.942955
3069,55.95879
3070,34.981205
3071,36.414062
3072,73.537186
3073,140.11478
3074,395.23813
3075,358.09326
3076,375.72656
3077,319.5651
3078,282.3291
3079,277.04587
3080,294.45874
3081,268.699
3082,273.28903
3083,267.74323
3084,278.49197
3085,297.61234
3086,288.4118
3087,316.4991
3088,268.0351
3089,166.77808
3090,97.782425
3091,106.442055
3092,65.36243
3093,42.95062
3094,29.313702
3095,43.8964
3096,74.774124
3097,137.85559
3098,359.22754
3099,441.97308
3100,347.4069
3101,326.6294
3102,300.65045
3103,280.54272
3104,285.1666
3105,263.66724
3106,262.1106
3107,279.3085
3108,248.22232
3109,275.37515
3110,316.96335
3111,246.98575
3112,227.74286
3113,150.89232
3114,96.475586
3115,85.00413
3116,34.83495
3117,58.03899
3118,38.81869
3119,48.55869
3120,56.581974
3121,130.01764
3122,371.2126
3123,393.44165
3124,360.5693
3125,310.2668
3126,337.22263
3127,315.4378
3128,314.202
3129,317.15356
3130,315.1188
3131,263.98865
3132,249.80281
3133,347.78894
3134,314.1317
3135,248.12831
